name,Bremen DC,Norway DC
2015-01-01 00:00:00,0.999005943289,1.00183804672
2015-01-01 01:00:00,0.995256340872,0.998974946909
2015-01-01 02:00:00,0.998073486161,1.0013597133
2015-01-01 03:00:00,0.998318517692,1.0022558734
2015-01-01 04:00:00,0.998907411732,1.00066194493
2015-01-01 05:00:00,0.994380394505,1.00152451997
2015-01-01 06:00:00,0.99767498263,1.00179379302
2015-01-01 07:00:00,0.996224677051,0.998127752166
2015-01-01 08:00:00,0.995065400999,1.00290280127
2015-01-01 09:00:00,0.997290169991,0.998565290431
